recall,precision,threshold
0.01340103212918262,1.0,56.226104736328125
0.013442650241385051,1.0,56.221126556396484
0.013484268353587481,1.0,56.20860290527344
0.013525886465789911,1.0,56.178192138671875
0.013567504577992343,1.0,56.09672164916992
0.013609122690194772,1.0,56.06649398803711
0.013650740802397204,1.0,56.03759002685547
0.013692358914599634,1.0,56.03168869018555
0.013733977026802064,1.0,55.997798919677734
0.013775595139004495,1.0,55.89815902709961
0.013817213251206925,1.0,55.88209915161133
0.013858831363409355,1.0,55.87989044189453
0.013900449475611787,1.0,55.85311508178711
0.013942067587814216,1.0,55.849185943603516
0.013983685700016648,1.0,55.825443267822266
0.014025303812219078,1.0,55.82392120361328
0.014066921924421508,1.0,55.77251052856445
0.01410854003662394,1.0,55.75749969482422
0.014150158148826369,1.0,55.75708770751953
0.014191776261028799,1.0,55.7280387878418
0.01423339437323123,1.0,55.66857147216797
0.01427501248543366,1.0,55.657684326171875
0.014316630597636092,1.0,55.65556716918945
0.014358248709838522,1.0,55.6533203125
0.014399866822040952,1.0,55.6479377746582
0.014441484934243383,1.0,55.608985900878906
0.014483103046445813,1.0,55.60102081298828
0.014524721158648243,1.0,55.59878158569336
0.014566339270850675,1.0,55.59502029418945
0.014607957383053104,1.0,55.57517623901367
0.014649575495255536,1.0,55.5732307434082
0.014691193607457966,1.0,55.537654876708984
0.014732811719660396,1.0,55.53313446044922
0.014774429831862827,1.0,55.52866744995117
0.014816047944065257,1.0,55.51795196533203
0.014857666056267687,1.0,55.49445343017578
0.014899284168470119,1.0,55.48484420776367
0.014940902280672548,1.0,55.48468780517578
0.01498252039287498,1.0,55.48231506347656
0.01502413850507741,1.0,55.45640182495117
0.01506575661727984,1.0,55.44948959350586
0.015107374729482271,1.0,55.44807815551758
0.015148992841684701,1.0,55.4453125
0.015190610953887131,1.0,55.43317794799805
0.015232229066089563,1.0,55.409000396728516
0.015273847178291992,1.0,55.402217864990234
0.015315465290494424,1.0,55.34114074707031
0.015357083402696854,1.0,55.3276252746582
0.015398701514899284,1.0,55.323814392089844
0.015440319627101715,1.0,55.316497802734375
0.015481937739304145,1.0,55.28883743286133
0.015523555851506575,1.0,55.274574279785156
0.015565173963709007,1.0,55.25509262084961
0.015606792075911436,1.0,55.153350830078125
0.015648410188113866,1.0,55.143714904785156
0.015690028300316298,1.0,55.14363479614258
0.01573164641251873,1.0,55.11656188964844
